time (us),flowVelocityX[cm/s],secFlowVelocityX[cm/s]
148142966,6,24
148144020,8,24
148145028,8,24
148145985,8,24
148146988,8,24
148147995,8,24
148148996,8,24
148150010,8,24
148151049,8,24
148152015,8,24
148153023,8,24
148154025,29,24
148155036,29,24
148156044,29,24
148157081,29,24
148158095,29,24
148159236,29,24
148160196,29,24
148161200,29,24
148162214,29,24
148163217,29,24
148164221,17,32
148165237,17,32
148166231,17,32
148167231,17,32
148168232,17,32
148169233,17,32
148170273,17,32
148171289,17,32
148172254,17,32
148173253,17,32
148174250,23,32
148175256,23,32
148176263,23,32
148177309,23,32
148178280,23,32
148179320,23,32
148180357,23,32
148181359,23,32
148182372,23,32
148183393,23,32
148184521,23,32
148185661,1,32
148186623,1,32
148187624,1,32
148188636,1,32
148189636,1,32
148190667,1,32
148191654,1,32
148192649,1,32
148193701,1,32
148194707,1,34
148195708,49,34
148196736,49,34
148197724,49,34
148198770,49,34
148199812,49,34
148200759,49,34
148201765,49,34
148202773,49,34
148203810,49,34
148204793,49,34
148205777,23,34
148206786,23,34
148207782,23,34
148208798,23,34
148209801,23,34
148210806,23,34
148211844,23,34
148212808,23,34
148213980,23,34
148214983,23,34
148215984,0,34
148217034,0,34
148217999,0,34
148219012,0,34
148220049,0,34
148221005,0,34
148222011,0,34
148223025,0,34
148224105,0,34
148225121,0,35
148226068,32,35
148227076,32,35
148228075,32,35
148229075,32,35
148230115,32,35
148231237,32,35
148232245,32,35
148233233,32,35
148234232,32,35
148235232,32,35
148236233,1,35
148237290,1,35
148238250,1,35
148239257,1,35
148240306,1,35
148241260,1,35
148242269,1,35
148243279,1,35
148244281,1,35
148245325,1,32
148246361,8,32
148247372,8,32
148248367,8,32
148249378,8,32
148250439,8,32
148251404,8,32
148252404,8,32
148253408,8,32
148254544,8,32
148255545,8,32
148256558,24,32
148257575,24,32
148258706,24,32
148259662,24,32
148260705,24,32
148261666,24,32
148262673,24,32
148263724,24,32
148264699,24,32
148265686,24,32
148266691,17,32
148267701,17,32
148268698,17,32
148269709,17,32
148270737,17,32
148271760,17,32
148272709,17,32
148273723,17,32
148274723,17,32
148275729,17,32
148276757,8,32
148277854,8,32
148278868,8,32
148279852,8,32
148280906,8,32
148281858,8,32
148282891,8,32
148283937,8,32
148284943,8,32
148285898,8,34
148286914,5,34
148287923,5,34
148288923,5,34
148289928,5,34
148290980,5,34
148291990,5,34
148292984,5,34
148293993,5,34
148294986,5,34
148295987,5,34
148297024,1,34
148298048,1,34
148298998,1,34
148299999,1,34
148301059,1,34
148302010,1,34
148303017,1,34
148304049,1,34
148305048,1,34
148306033,1,34
148307036,9,34
148308046,9,34
148309054,9,34
148310075,9,34
148311110,9,34
148312163,9,34
148313117,9,34
148314116,9,34
148315124,9,34
148316128,10,35
148317176,11,35
148318162,11,35
148319185,11,35
148320186,11,35
148321331,11,35
148322283,11,35
148323308,11,35
148324395,11,35
148325444,11,35
148326406,11,35
148327408,14,35
148328417,14,35
148329432,14,35
148330460,14,35
148331452,14,35
148332436,14,35
148333442,14,35
148334449,14,35
148335456,14,35
148336461,14,35
148337470,14,35
148338525,14,35
148339481,14,35
148340477,14,35
148341531,14,35
148342488,14,35
148343640,14,35
148344624,14,35
148345608,14,35
148346614,15,36
148347665,14,36
148348673,14,36
148349676,14,36
148350724,14,36
148351889,14,36
148352891,14,36
148353893,14,36
148354899,14,36
148355907,14,36
148356947,14,36
148357957,19,23
148358926,19,23
148359925,19,23
148360927,19,23
148361983,19,23
148362943,19,23
148363976,19,23
148364971,19,23
148365952,19,23
148366955,19,23
148367955,33,23
148368969,33,23
148369961,33,23
148370980,33,23
148372012,33,23
148372976,33,23
148373982,33,23
148374989,33,23
148376000,33,23
148377035,33,24
148378017,10,24
148379011,10,24
148380003,10,24
148381007,10,24
148382062,10,24
148383016,10,24
148384042,10,24
148385066,10,24
148386073,10,24
148387071,10,24
148388080,10,24
148389091,10,24
148390110,10,24
148391087,10,24
148392112,10,24
148393096,10,24
148394096,10,24
148395096,10,24
148396104,10,24
148397122,10,24
148398163,10,24
148399187,10,24
148400138,10,24
148401135,10,24
148402187,10,24
148403142,10,24
148404156,10,24
148405170,10,24
148406166,10,24
148407162,10,24
148408233,-2,24
148409247,-2,24
148410276,-2,24
148411301,-2,24
148412327,-2,24
148413334,-2,24
148414340,-2,24
148415343,-2,24
148416353,-2,24
148417439,-2,24
148418481,-2,24
148419471,50,24
148420545,50,24
148421548,50,24
148422601,50,24
148423598,50,24
148424609,50,24
148425567,50,24
148426572,50,24
148427570,50,24
148428579,50,24
148429583,2,24
148430628,2,24
148431610,2,24
148432596,2,24
148433593,2,24
148434594,2,24
148435606,2,24
148436606,2,24
148437614,2,24
148438668,2,24
148439622,12,24
148440672,12,24
148441677,12,24
148442727,12,24
148443714,12,24
148444740,12,24
148445728,12,24
148446739,12,24
148447734,12,24
148448744,12,24
148449753,75,32
148450988,75,32
148451952,75,32
148453074,75,32
148454074,75,32
148455077,75,32
148456081,75,32
148457133,75,32
148458137,75,32
148459098,75,32
148460102,22,32
148461095,22,32
148462096,22,32
148463149,22,32
148464135,22,32
148465140,22,32
148466126,22,32
148467133,22,32
148468130,22,32
148469145,22,32
148470178,30,32
148471152,30,32
148472195,30,32
148473250,30,32
148474251,30,32
148475256,30,32
148476262,30,32
148477384,30,32
148478360,30,32
148479350,30,32
148480357,33,32
148481404,33,32
148482408,33,32
148483498,33,32
148484421,33,32
148485571,33,32
148486530,33,32
148487538,33,32
148488542,33,32
148489548,33,32
148490603,32,32
148491571,32,32
148492563,32,32
148493568,32,32
148494577,32,32
148495583,32,32
148496585,32,32
148497598,32,32
148498651,32,32
148499592,32,32
148500607,36,32
148501601,36,32
148502608,36,32
148503713,36,32
148504640,36,32
148505673,36,32
148506684,36,32
148507687,36,32
148508691,36,32
148509711,36,32
148510748,4,32
148511775,4,32
148512729,4,32
148513725,4,32
148514726,4,32
148515735,4,32
148516749,4,32
148517784,4,32
148518794,4,32
148519774,4,32
148520776,0,32
148521776,0,32
148522780,0,32
148523888,0,32
148524839,0,32
148525794,0,32
148526801,0,32
148527805,0,32
148528813,0,33
148529809,0,33
148530822,32,33
148531826,32,33
148532821,32,33
148533818,32,33
148534815,32,33
148535824,32,33
148536856,32,33
148537920,32,33
148538974,32,33
148539916,32,33
148540931,-9,33
148541956,-9,33
148542950,-9,33
148544049,-9,33
148544980,-9,33
148546025,-9,33
148547028,-9,33
148548031,-9,33
148549038,-9,33
148550085,-9,33
148551138,20,30
148552096,20,30
148553107,20,30
148554106,20,30
148555113,20,30
148556118,20,30
148557164,20,30
148558187,20,30
148559138,20,30
148560137,20,30
148561152,49,30
148562155,49,30
148563154,49,30
148564220,49,30
148565183,49,30
148566169,49,30
148567178,49,30
148568182,49,30
148569188,49,30
148570293,49,30
148571314,36,30
148572267,36,30
148573273,36,30
148574322,36,30
148575334,36,30
148576346,36,30
148577401,36,30
148578440,36,30
148579435,36,30
148580476,36,30
148581488,0,30
148582502,0,30
148583544,0,30
148584576,0,30
148585565,0,30
148586518,0,30
148587527,0,30
148588532,0,30
148589530,0,30
148590574,0,30
148591555,36,30
148592536,36,30
148593546,36,30
148594551,36,30
148595550,36,30
148596548,36,30
148597558,36,30
148598616,36,30
148599569,36,30
148600566,36,30
148601578,64,30
148602608,64,30
148603644,64,30
148604840,64,30
148605776,64,30
148606779,64,30
148607778,64,30
148608784,64,30
148609793,64,30
148610887,64,30
148611944,-15,30
148612905,-15,30
148613907,-15,30
148614911,-15,30
148615913,-15,30
148616914,-15,30
148617960,-15,30
148618942,-15,30
148619930,-15,30
148620930,-15,30
148621940,19,30
148622934,19,30
148623986,19,30
148625053,19,30
148625962,19,30
148626960,19,30
148627961,19,30
148628967,19,30
148629991,19,30
148630979,19,30
148631997,46,30
148632989,46,30
148633994,46,30
148635074,46,30
148636076,46,30
148637119,46,30
148638129,46,30
148639166,46,30
148640180,46,30
148641173,46,30
148642182,-33,30
148643230,-33,30
148644244,-33,30
148645400,-33,30
148646362,-33,30
148647383,-33,30
148648385,-33,30
148649385,-33,30
148650428,-33,30
148651405,-33,30
148652455,1,26
148653399,1,26
148654401,1,26
148655407,1,26
148656411,1,26
148657458,1,26
148658421,1,26
148659420,1,26
148660429,1,26
148661421,1,26
148662434,6,26
148663449,6,26
148664439,6,26
148665544,6,26
148666449,6,26
148667459,6,26
148668522,6,26
148669517,6,26
148670576,6,26
148671549,6,26
148672610,70,26
148673610,70,26
148674614,70,26
148675621,70,26
148676652,70,26
148677662,70,26
148678719,70,26
148679669,70,26
148680742,70,26
148681739,70,26
148682759,11,26
148683793,11,26
148684782,11,26
148685814,11,26
148686772,11,26
148687776,11,26
148688781,11,26
148689781,11,26
148690810,11,26
148691845,11,26
148692803,15,26
148693797,15,26
148694804,15,26
148695808,15,26
148696853,15,26
148697849,15,26
148698860,15,26
148699849,15,26
148700920,15,26
148701917,15,26
148702921,15,26
148703961,15,26
148704943,15,26
148705992,15,26
148706949,15,26
148707960,15,26
148709035,15,26
148710061,15,26
148711054,15,26
148712098,15,26
148713166,15,26
148714162,15,26
148715168,15,26
148716174,15,26
148717223,15,26
148718225,15,26
148719197,15,26
148720200,15,26
148721212,15,26
148722213,15,26
148723220,6,26
148724218,6,26
148725273,6,26
148726282,6,26
148727229,5,26
148728240,5,26
148729235,5,26
148730280,5,26
148731266,5,26
148732247,5,26
148733331,3,26
148734329,3,26
148735320,3,26
148736326,3,26
148737397,3,26
148738425,3,26
148739367,3,26
148740379,3,26
148741429,3,26
148742452,3,26
148743504,-13,26
148744466,-13,26
148745556,-13,26
148746594,-13,26
148747544,-13,26
148748547,-13,26
148749553,-13,26
148750590,-13,26
148751616,-13,26
148752566,-13,26
148753586,68,26
148754582,67,26
148755587,67,26
148756593,67,26
148757643,67,26
148758613,67,26
148759615,67,26
148760619,67,26
148761627,67,26
148762631,67,26
148763678,6,26
148764688,6,26
148765731,6,26
148766782,6,26
148767737,6,26
148768734,6,26
148769772,6,26
148770792,6,26
148771795,6,26
148772775,6,26
148773788,10,26
148774816,10,26
148775821,10,26
148776827,10,26
148777872,10,26
148778911,10,26
148779869,10,26
148780874,10,26
148781881,10,26
148782886,10,26
148783935,85,26
148784914,85,26
148785903,85,26
148786950,85,26
148787909,85,26
148788913,85,26
148789907,85,26
148790965,85,26
148792026,85,26
148792983,85,26
148793988,21,26
148794990,21,26
148795989,21,26
148797032,21,26
148798220,21,26
148799195,21,26
148800196,21,26
148801197,21,26
148802244,21,26
148803250,21,26
148804257,7,26
148805308,7,26
148806346,7,26
148807400,7,26
148808358,7,26
148809364,7,26
148810447,7,26
148811426,7,26
148812416,7,26
148813419,7,26
148814430,16,26
148815432,16,26
148816432,16,26
148817464,16,26
148818494,16,26
148819447,16,26
148820451,16,26
148821457,16,26
148822464,16,26
148823494,16,26
148824479,47,26
148825489,47,26
148826474,47,26
148827534,47,26
148828484,47,26
148829490,47,26
148830639,47,26
148831652,47,26
148832603,48,26
148833606,48,26
148834619,13,26
148835615,13,26
148836607,13,26
148837687,13,26
148838643,13,26
148839744,13,26
148840748,13,26
148841751,13,26
148842754,13,26
148843795,13,26
148844810,12,60
148845760,12,60
148846764,12,60
148847827,12,60
148848775,12,60
148849775,12,60
148850796,12,60
148851795,12,60
148852783,12,60
148853796,12,60
148854802,50,60
148855804,50,60
148856837,50,60
148857844,50,60
148858821,50,60
148859834,50,60
148860833,50,60
148861839,50,60
148862885,50,60
148863935,50,60
148864950,21,60
148865904,21,60
148867041,21,60
148868099,21,60
148869048,21,60
148870068,21,60
148871202,21,60
148872216,21,60
148873203,21,60
148874208,21,60
148875259,-22,60
148876256,-22,60
148877303,-22,60
148878314,-22,60
148879266,-22,60
148880271,-22,60
148881273,-22,60
148882276,-22,60
148883281,-22,60
148884331,-22,60
148885347,29,60
148886324,29,60
148887335,29,60
148888399,29,60
148889348,29,60
148890387,29,60
148891409,29,60
148892364,29,60
148893368,29,60
148894380,29,60
148895523,48,60
148896522,48,60
148897549,48,60
148898563,48,60
148899545,48,60
148900548,48,60
148901551,48,60
148902558,48,60
148903599,48,60
148904646,48,60
148905600,33,60
148906594,33,60
148907689,33,60
148908745,33,60
148909692,33,60
148910726,33,60
148911719,33,60
148912709,33,60
148913713,33,60
148914721,33,60
148915720,32,60
148916739,32,60
148917732,32,60
148918780,32,60
148919751,32,60
148920753,32,60
148921755,32,60
148922762,32,60
148923806,32,61
148924796,32,61
148925780,42,61
148926780,42,61
148927789,42,61
148928968,42,61
148929915,42,61
148930979,42,61
148932033,42,61
148932986,42,61
148933985,42,61
148935004,42,61
148936006,-12,61
148937072,-12,61
148938258,-12,61
148939238,-12,61
148940243,-12,61
148941250,-12,61
148942258,-12,61
148943266,-12,61
148944278,-12,61
148945330,-12,61
148946284,23,61
148947291,23,61
148948288,23,61
148949343,23,61
148950333,23,61
148951313,23,61
148952301,23,61
148953298,23,61
148954302,23,61
148955314,23,61
148956319,-14,32
148957364,-14,32
148958317,-14,32
148959318,-14,32
148960315,-14,32
148961315,-14,32
148962444,-14,32
148963469,-14,32
148964451,-14,32
148965519,-14,32
148966465,58,32
148967467,58,32
148968469,58,32
148969531,58,32
148970680,58,32
148971679,58,32
148972666,58,32
148973667,58,32
148974669,58,32
148975682,58,32
148976699,14,32
148977829,14,32
148978870,14,32
148979825,14,32
148980829,14,32
148981836,14,32
148982843,14,32
148983887,14,32
148984864,14,32
148985850,14,32
148986853,30,32
148987854,30,32
148988855,30,32
148989923,30,32
148990875,30,32
148991920,30,32
148992870,30,32
148993876,30,32
148994958,30,32
148995969,30,32
148997018,30,32
148997995,30,32
148999018,30,32
149000027,30,32
149001040,30,32
149002043,30,32
149003049,30,32
149004085,30,32
149005101,30,32
149006060,30,32
149007109,33,32
149008097,33,32
149009104,33,32
149010202,33,32
149011110,33,32
149012127,33,32
149013119,33,32
149014126,33,32
149015126,33,32
149016136,33,32
149017185,33,32
149018184,33,32
149019142,33,32
149020149,33,32
149021152,33,32
149022159,33,32
149023164,33,32
149024267,33,32
149025281,33,32
149026274,33,32
149027319,25,32
149028315,25,32
149029324,25,32
149030418,25,32
149031551,25,32
149032502,25,32
149033504,25,32
149034667,25,32
149035674,25,32
149036697,25,32
149037694,32,32
149038696,32,32
149039748,32,32
149040749,32,32
149041749,32,32
149042754,32,32
149043794,32,32
149044812,32,32
149045771,32,33
149046784,32,33
149047782,28,53
149048782,28,53
149049788,28,53
149050854,28,53
149051809,28,53
149052796,28,53
149053801,28,53
149054800,28,53
149055801,28,53
149056837,28,53
149057872,27,53
149058827,27,53
149059944,27,53
149060950,27,53
149061949,27,53
149062957,27,53
149064035,27,53
149065047,27,53
149066007,27,53
149067117,27,53
149068110,20,53
149069112,20,53
149070145,20,53
149071178,20,53
149072266,20,53
149073243,20,53
149074249,20,53
149075254,20,53
149076257,20,53
149077321,20,53
149078326,15,53
149079268,15,53
149080273,15,53
149081282,15,53
149082284,15,53
149083292,15,53
149084300,15,53
149085321,15,53
149086306,15,53
149087324,15,53
149088323,25,53
149089322,25,53
149090366,25,53
149091419,25,53
149092510,25,53
149093516,25,53
149094524,25,53
149095527,25,53
149096534,25,53
149097558,25,53
149098562,-15,53
149099545,-15,53
149100554,-15,53
149101558,-15,53
149102559,-15,53
149103602,-15,53
149104797,-15,53
149105750,-15,53
149106764,-15,53
149107767,-15,53
149108776,26,53
149109771,26,53
149110801,26,53
149111832,26,53
149112776,26,53
149113784,26,53
149114789,26,53
149115800,26,53
149116851,26,53
149117844,26,53
149118889,49,53
149119842,49,53
149120847,49,53
149121845,49,53
149122850,49,53
149123886,49,53
149125011,49,53
149125993,49,53
149126999,49,53
149128009,49,53
149129023,21,53
149130031,21,53
149131024,21,53
149132095,21,53
149133165,21,53
149134120,21,53
149135124,21,53
149136135,21,53
149137190,21,53
149138170,21,53
149139153,-5,53
149140151,-5,53
149141149,-5,53
149142163,-5,53
149143160,-5,53
149144178,-5,53
149145209,-5,53
149146167,-5,53
149147178,-5,53
149148178,-5,53
149149181,36,37
149150219,36,37
149151228,36,37
149152251,36,37
149153220,36,37
149154231,36,37
149155227,36,37
149156228,36,37
149157349,36,37
149158313,36,37
149159321,27,37
149160322,27,37
149161411,27,37
149162414,27,37
149163436,27,37
149164465,27,37
149165601,27,37
149166662,27,37
149167661,27,37
149168666,27,37
149169671,13,37
149170731,13,37
149171722,13,37
149172749,13,37
149173709,13,37
149174717,13,37
149175719,13,37
149176734,13,37
149177761,13,37
149178733,13,37
149179732,27,37
149180735,27,37
149181745,27,37
149182747,27,37
149183789,27,37
149184801,27,37
149185752,27,37
149186759,27,37
149187760,27,37
149188770,27,37
149189769,65,37
149190788,65,37
149191789,65,37
149192810,65,37
149193777,65,37
149194775,65,37
149195782,65,37
149196828,65,37
149197805,65,37
149198896,65,37
149199845,32,37
149200845,32,38
149201851,32,38
149202860,32,38
149203911,32,38
149204893,32,38
149205881,32,38
149206895,32,38
149207895,32,38
149208908,32,38
149209910,23,38
149210919,23,38
149212076,23,38
149213078,23,38
149214032,23,38
149215039,23,38
149216042,23,38
149217094,23,38
149218067,23,38
149219057,23,38
149220062,34,38
149221062,34,38
149222069,34,38
149223131,34,38
149224163,34,38
149225183,34,38
149226141,34,38
149227229,34,38
149228225,34,38
149229235,34,38
149230276,37,38
149231429,37,38
149232441,37,38
149233472,37,38
149234433,37,38
149235550,37,38
149236561,37,38
149237571,37,38
149238619,37,38
149239570,37,38
149240577,0,38
149241577,0,38
149242580,0,38
149243623,0,38
149244616,0,38
149245603,0,38
149246615,0,38
149247614,0,38
149248627,0,38
149249630,0,38
149250676,46,42
149251680,46,42
149252632,46,42
149253674,46,42
149254644,46,42
149255691,46,42
149256697,46,42
149257733,46,42
149258710,46,42
149259742,46,42
149260750,36,42
149261752,36,42
149262758,36,42
149263804,36,42
149264813,36,42
149265770,36,42
149266787,36,42
149267783,36,42
149268787,36,42
149269798,36,42
149270815,-1,42
149271820,-1,42
149272809,-1,42
149273856,-1,42
149274816,-1,42
149275820,-1,42
149276875,-1,42
149277927,-1,42
149278884,-1,42
149279887,-1,42
149280898,28,42
149281900,28,42
149282900,28,42
149283958,28,42
149284927,28,42
149285918,28,42
149286929,28,42
149287988,28,42
149288993,28,42
149289995,28,42
149291012,28,42
149292135,28,42
149293086,28,42
149294133,28,42
149295094,28,42
149296111,28,42
149297155,28,42
149298129,28,42
149299114,28,42
149300231,28,42
149301242,17,42
149302239,17,42
149303242,17,42
149304249,17,42
149305301,17,42
149306265,17,42
149307265,17,42
149308268,17,42
149309273,17,42
149310311,17,42
149311304,2,42
149312283,2,42
149313291,2,42
149314341,2,42
149315304,2,42
149316318,2,42
149317353,2,42
149318375,2,42
149319332,2,42
149320327,2,42
149321340,45,42
149322331,45,42
149323338,45,42
149324385,45,42
149325395,45,42
149326389,45,42
149327385,45,42
149328393,45,42
149329393,45,42
149330439,45,42
149331477,7,42
149332462,7,42
149333469,7,42
149334507,7,42
149335470,7,42
149336479,7,42
149337497,7,42
149338500,7,42
149339484,7,42
149340492,7,42
149341512,49,42
149342505,49,42
149343544,49,42
149344521,49,42
149345573,49,42
149346529,49,42
149347525,49,42
149348529,49,42
149349541,49,42
149350582,49,42
149351712,49,42
149352687,46,26
149353697,46,26
149354740,46,26
149355700,46,26
149356717,46,26
149357758,46,26
149358742,46,26
149359738,46,26
149360744,46,26
149361752,46,26
149362750,8,26
149363796,8,26
149364955,8,26
149365913,8,26
149366917,8,26
149367921,8,26
149368927,8,26
149369934,8,26
149370943,8,26
149371974,8,26
149372951,47,26
149373957,47,26
149375003,47,26
149375960,47,26
149376997,47,26
149378018,47,26
149378969,47,26
149379974,47,26
149380978,47,26
149381988,47,26
